2_shovel_0_hummingbird_0_desert01.jpg,"parachute, chute"
2_shovel_0_hummingbird_0_desert02.jpg,"rifle"
2_shovel_0_hummingbird_0_desert03.jpg,"snorkel"
2_shovel_0_hummingbird_0_desert04.jpg,"tile roof"
2_shovel_0_hummingbird_0_desert05.jpg,"harvester, reaper"
2_shovel_0_hummingbird_0_desert06.jpg,"unicycle, monocycle"
2_shovel_0_hummingbird_0_desert07.jpg,"hay"
2_shovel_0_hummingbird_0_desert08.jpg,"sea snake"
2_shovel_0_hummingbird_0_desert09.jpg,"peacock"
2_shovel_0_hummingbird_0_desert10.jpg,"prairie chicken, prairie grouse, prairie fowl"
2_shovel_0_hummingbird_0_desert11.jpg,"sandbar, sand bar"
2_shovel_0_hummingbird_0_desert12.jpg,"cheetah, chetah, Acinonyx jubatus"
2_shovel_0_hummingbird_0_desert13.jpg,"paddle, boat paddle"
2_shovel_0_hummingbird_0_desert14.jpg,"hay"
2_shovel_0_hummingbird_0_desert15.jpg,"ballplayer, baseball player"
2_shovel_0_hummingbird_0_desert17.jpg,"nail"
2_shovel_0_hummingbird_0_desert18.jpg,"hummingbird"
2_shovel_0_hummingbird_0_desert19.jpg,"nail"
2_shovel_0_hummingbird_0_desert20.jpg,"stone wall"
2_shovel_0_hummingbird_0_desert21.jpg,"thresher, thrasher, threshing machine"
2_shovel_0_hummingbird_0_desert22.jpg,"plow, plough"
2_shovel_0_hummingbird_0_desert23.jpg,"ski"
2_shovel_0_hummingbird_0_desert24.jpg,"agama"
2_shovel_0_hummingbird_0_desert25.jpg,"shovel"
2_shovel_0_hummingbird_0_forest01.jpg,"mountain bike, all-terrain bike, off-roader"
2_shovel_0_hummingbird_0_forest02.jpg,"lawn mower, mower"
2_shovel_0_hummingbird_0_forest03.jpg,"swing"
2_shovel_0_hummingbird_0_forest04.jpg,"lawn mower, mower"
2_shovel_0_hummingbird_0_forest05.jpg,"megalith, megalithic structure"
2_shovel_0_hummingbird_0_forest06.jpg,"picket fence, paling"
2_shovel_0_hummingbird_0_forest07.jpg,"lawn mower, mower"
2_shovel_0_hummingbird_0_forest08.jpg,"park bench"
2_shovel_0_hummingbird_0_forest09.jpg,"viaduct"
2_shovel_0_hummingbird_0_forest10.jpg,"plow, plough"
2_shovel_0_hummingbird_0_forest11.jpg,"fountain"
2_shovel_0_hummingbird_0_forest12.jpg,"swab, swob, mop"
2_shovel_0_hummingbird_0_forest13.jpg,"patio, terrace"
2_shovel_0_hummingbird_0_forest14.jpg,"barrow, garden cart, lawn cart, wheelbarrow"
2_shovel_0_hummingbird_0_forest15.jpg,"maze, labyrinth"
2_shovel_0_hummingbird_0_forest16.jpg,"park bench"
2_shovel_0_hummingbird_0_forest17.jpg,"mountain bike, all-terrain bike, off-roader"
2_shovel_0_hummingbird_0_forest18.jpg,"lawn mower, mower"
2_shovel_0_hummingbird_0_forest19.jpg,"mountain bike, all-terrain bike, off-roader"
2_shovel_0_hummingbird_0_forest20.jpg,"fountain"
2_shovel_0_hummingbird_0_forest21.jpg,"picket fence, paling"
2_shovel_0_hummingbird_0_forest22.jpg,"fountain"
2_shovel_0_hummingbird_0_forest23.jpg,"viaduct"
2_shovel_0_hummingbird_0_forest24.jpg,"park bench"
2_shovel_0_hummingbird_0_forest25.jpg,"mountain bike, all-terrain bike, off-roader"
